Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,tab_name,Date
02:14:00,50.6 °F,49.9 °F,97 %,South,0.1 mph,0.2 mph,29.50 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:19:00,50.8 °F,50.1 °F,97 %,SE,1.0 mph,1.3 mph,29.50 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:24:00,51.1 °F,50.4 °F,97 %,SSE,0.7 mph,1.2 mph,29.50 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:29:00,51.3 °F,50.5 °F,97 %,SE,1.0 mph,1.5 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:34:00,51.3 °F,50.5 °F,97 %,SSE,0.8 mph,1.4 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:39:00,51.4 °F,50.6 °F,97 %,SSE,0.9 mph,1.3 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:44:00,51.4 °F,50.7 °F,97 %,SE,0.3 mph,0.6 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:49:00,51.4 °F,50.7 °F,97 %,South,0.5 mph,0.9 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:54:00,51.4 °F,50.7 °F,97 %,SSE,1.1 mph,1.6 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
02:59:00,51.4 °F,50.7 °F,97 %,South,0.8 mph,1.2 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:04:00,51.4 °F,50.7 °F,97 %,South,0.7 mph,1.0 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:09:00,51.4 °F,50.7 °F,97 %,South,0.7 mph,1.2 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:14:00,51.4 °F,50.7 °F,97 %,SSE,1.1 mph,1.5 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:19:00,51.4 °F,50.7 °F,97 %,South,0.8 mph,1.0 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:24:00,51.4 °F,50.7 °F,97 %,South,1.2 mph,1.8 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:29:00,51.3 °F,50.6 °F,97 %,South,1.5 mph,2.2 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:34:00,51.1 °F,50.4 °F,97 %,South,1.5 mph,2.0 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:39:00,50.7 °F,50.0 °F,97 %,SSW,0.4 mph,0.8 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:44:00,50.4 °F,49.6 °F,97 %,SSW,0.1 mph,0.3 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:49:00,50.0 °F,49.3 °F,97 %,SSW,0.0 mph,0.0 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:54:00,49.7 °F,49.0 °F,97 %,WSW,0.5 mph,1.0 mph,29.51 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
03:59:00,48.9 °F,48.2 °F,97 %,West,0.8 mph,1.1 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:04:00,47.9 °F,47.2 °F,97 %,West,0.3 mph,0.8 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:09:00,47.8 °F,47.1 °F,97 %,West,0.0 mph,0.0 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:14:00,47.9 °F,47.3 °F,97 %,SW,0.0 mph,0.0 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:19:00,49.0 °F,48.3 °F,97 %,SW,0.0 mph,0.0 mph,29.52 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:24:00,48.4 °F,47.6 °F,97 %,SW,0.0 mph,0.0 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:29:00,48.2 °F,47.5 °F,97 %,WSW,0.2 mph,0.4 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:34:00,48.2 °F,47.5 °F,97 %,WNW,2.1 mph,2.1 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:39:00,48.4 °F,47.7 °F,97 %,West,1.1 mph,1.3 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:44:00,47.8 °F,47.1 °F,97 %,West,0.2 mph,0.5 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:49:00,47.5 °F,46.8 °F,97 %,West,0.6 mph,1.1 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:54:00,47.7 °F,46.9 °F,97 %,West,0.5 mph,0.9 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
04:59:00,46.9 °F,46.2 °F,97 %,West,0.0 mph,0.1 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²,021024,2024-10-02
05:04:00,46.9 °F,46.1 °F,97 %,West,0.2 mph,0.3 mph,29.54 in,0.05 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:09:00,46.9 °F,46.2 °F,97 %,West,0.1 mph,0.1 mph,29.54 in,0.05 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:14:00,46.7 °F,45.9 °F,97 %,West,0.0 mph,0.0 mph,29.54 in,0.05 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:19:00,46.7 °F,45.9 °F,97 %,West,0.0 mph,0.0 mph,29.54 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:24:00,46.8 °F,46.0 °F,97 %,South,0.3 mph,0.5 mph,29.54 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:29:00,47.0 °F,46.3 °F,97 %,ESE,1.1 mph,1.6 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:34:00,47.1 °F,46.4 °F,97 %,ENE,1.0 mph,1.3 mph,29.54 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:39:00,47.1 °F,46.4 °F,97 %,East,0.2 mph,0.6 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:44:00,47.1 °F,46.4 °F,97 %,SSW,0.0 mph,0.2 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:49:00,46.9 °F,46.2 °F,97 %,SW,0.0 mph,0.0 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:54:00,46.6 °F,45.9 °F,97 %,SW,0.0 mph,0.0 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
05:59:00,46.0 °F,45.3 °F,97 %,WSW,0.3 mph,0.5 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:04:00,45.5 °F,44.8 °F,97 %,WNW,1.6 mph,2.1 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:09:00,45.5 °F,44.9 °F,98 %,WNW,1.1 mph,1.6 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:14:00,45.6 °F,45.0 °F,98 %,WNW,0.6 mph,1.1 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:19:00,45.4 °F,44.9 °F,98 %,West,0.5 mph,1.0 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:24:00,45.2 °F,44.7 °F,98 %,West,0.0 mph,0.0 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:29:00,45.1 °F,44.6 °F,98 %,West,0.0 mph,0.0 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:34:00,45.1 °F,44.6 °F,98 %,WNW,0.2 mph,0.3 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:39:00,45.0 °F,44.4 °F,98 %,WNW,1.8 mph,2.2 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:44:00,44.5 °F,44.0 °F,98 %,West,0.3 mph,0.5 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:49:00,44.4 °F,43.9 °F,98 %,South,0.0 mph,0.2 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:54:00,44.7 °F,44.1 °F,98 %,SSW,0.0 mph,0.1 mph,29.55 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
06:59:00,44.8 °F,44.2 °F,98 %,SW,0.0 mph,0.0 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
07:04:00,45.0 °F,44.4 °F,98 %,SW,0.0 mph,0.0 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
07:09:00,44.6 °F,44.1 °F,98 %,SW,0.0 mph,0.0 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
07:14:00,44.0 °F,43.4 °F,98 %,SW,0.0 mph,0.0 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
07:19:00,43.9 °F,43.3 °F,98 %,SW,0.0 mph,0.0 mph,29.56 in,0.00 in,0.01 in,0.0,0 w/m²,021024,2024-10-02
07:24:00,43.3 °F,42.8 °F,98 %,SW,0.0 mph,0.1 mph,29.57 in,0.00 in,0.01 in,0.0,0.1 w/m²,021024,2024-10-02
07:29:00,43.8 °F,43.3 °F,98 %,SW,0.1 mph,0.4 mph,29.57 in,0.00 in,0.01 in,0.0,0.2 w/m²,021024,2024-10-02
07:34:00,43.9 °F,43.3 °F,98 %,SW,0.3 mph,1.1 mph,29.58 in,0.00 in,0.01 in,0.0,0.4 w/m²,021024,2024-10-02
07:39:00,44.3 °F,43.8 °F,98 %,SW,0.1 mph,0.2 mph,29.57 in,0.00 in,0.01 in,0.0,0.8 w/m²,021024,2024-10-02
07:44:00,44.3 °F,43.8 °F,98 %,SW,0.0 mph,0.0 mph,29.58 in,0.00 in,0.01 in,0.0,1.6 w/m²,021024,2024-10-02
07:49:00,44.3 °F,43.8 °F,98 %,SW,0.0 mph,0.0 mph,29.58 in,0.00 in,0.01 in,0.0,2.7 w/m²,021024,2024-10-02
07:54:00,44.5 °F,44.0 °F,98 %,SW,0.0 mph,0.0 mph,29.59 in,0.00 in,0.01 in,0.0,4.4 w/m²,021024,2024-10-02
07:59:00,44.2 °F,43.7 °F,98 %,WNW,1.5 mph,1.8 mph,29.58 in,0.00 in,0.01 in,0.0,6.4 w/m²,021024,2024-10-02
08:04:00,43.8 °F,43.2 °F,98 %,West,0.3 mph,0.3 mph,29.59 in,0.00 in,0.01 in,0.0,8.6 w/m²,021024,2024-10-02
08:09:00,43.2 °F,42.6 °F,98 %,West,0.0 mph,0.0 mph,29.59 in,0.00 in,0.01 in,0.0,11.6 w/m²,021024,2024-10-02
08:14:00,43.4 °F,42.9 °F,98 %,West,0.0 mph,0.0 mph,29.58 in,0.00 in,0.01 in,0.0,15.9 w/m²,021024,2024-10-02
08:19:00,43.9 °F,43.3 °F,98 %,West,0.7 mph,0.9 mph,29.59 in,0.00 in,0.01 in,0.0,19.2 w/m²,021024,2024-10-02
08:24:00,44.2 °F,43.7 °F,98 %,WSW,0.0 mph,0.0 mph,29.59 in,0.00 in,0.01 in,0.0,22.6 w/m²,021024,2024-10-02
08:29:00,44.5 °F,44.0 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,24.3 w/m²,021024,2024-10-02
08:34:00,44.8 °F,44.2 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,27.4 w/m²,021024,2024-10-02
08:39:00,45.8 °F,45.2 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,32.8 w/m²,021024,2024-10-02
08:44:00,46.3 °F,45.8 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,37.2 w/m²,021024,2024-10-02
08:49:00,47.2 °F,46.7 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,37.2 w/m²,021024,2024-10-02
08:54:00,48.2 °F,47.7 °F,98 %,WSW,0.0 mph,0.1 mph,29.60 in,0.00 in,0.01 in,0.0,37.5 w/m²,021024,2024-10-02
08:59:00,48.2 °F,47.7 °F,98 %,WSW,0.0 mph,0.2 mph,29.61 in,0.00 in,0.01 in,0.0,34 w/m²,021024,2024-10-02
09:04:00,49.5 °F,49.0 °F,98 %,WSW,0.0 mph,0.0 mph,29.60 in,0.00 in,0.01 in,0.0,30.8 w/m²,021024,2024-10-02
09:09:00,50.4 °F,49.8 °F,98 %,WSW,0.1 mph,0.1 mph,29.61 in,0.00 in,0.01 in,0.0,31.8 w/m²,021024,2024-10-02
09:14:00,50.6 °F,50.0 °F,98 %,WSW,0.1 mph,0.2 mph,29.61 in,0.00 in,0.01 in,0.0,34.6 w/m²,021024,2024-10-02
09:19:00,51.0 °F,50.4 °F,98 %,WSW,0.5 mph,0.6 mph,29.61 in,0.00 in,0.01 in,0.0,38.1 w/m²,021024,2024-10-02
09:24:00,49.6 °F,49.1 °F,98 %,WSW,0.0 mph,0.0 mph,29.61 in,0.00 in,0.01 in,0.0,44.8 w/m²,021024,2024-10-02
09:29:00,50.4 °F,49.8 °F,98 %,WSW,0.0 mph,0.0 mph,29.61 in,0.00 in,0.01 in,0.0,51.6 w/m²,021024,2024-10-02
09:34:00,51.4 °F,50.8 °F,98 %,WSW,0.0 mph,0.1 mph,29.62 in,0.00 in,0.01 in,0.0,58.2 w/m²,021024,2024-10-02
09:39:00,52.2 °F,51.6 °F,98 %,WSW,0.0 mph,0.1 mph,29.62 in,0.00 in,0.01 in,0.0,65.3 w/m²,021024,2024-10-02
09:44:00,53.0 °F,52.3 °F,97 %,WSW,0.0 mph,0.1 mph,29.62 in,0.00 in,0.01 in,0.0,83.1 w/m²,021024,2024-10-02
09:49:00,53.8 °F,53.1 °F,97 %,WSW,0.2 mph,0.3 mph,29.62 in,0.00 in,0.01 in,0.0,86 w/m²,021024,2024-10-02
09:54:00,53.1 °F,52.0 °F,96 %,WSW,0.4 mph,0.7 mph,29.62 in,0.00 in,0.01 in,1.0,109.5 w/m²,021024,2024-10-02
09:59:00,53.5 °F,52.5 °F,96 %,SSW,0.3 mph,0.5 mph,29.62 in,0.00 in,0.01 in,1.0,139.6 w/m²,021024,2024-10-02
10:04:00,54.1 °F,53.0 °F,96 %,South,0.4 mph,0.7 mph,29.62 in,0.00 in,0.01 in,1.0,144.4 w/m²,021024,2024-10-02
10:09:00,54.7 °F,53.4 °F,95 %,South,0.4 mph,0.9 mph,29.62 in,0.00 in,0.01 in,1.0,142.7 w/m²,021024,2024-10-02
10:14:00,55.1 °F,53.4 °F,94 %,South,0.8 mph,1.2 mph,29.63 in,0.00 in,0.01 in,1.0,156.9 w/m²,021024,2024-10-02
10:19:00,56.1 °F,53.9 °F,92 %,South,1.0 mph,1.5 mph,29.62 in,0.00 in,0.01 in,1.0,156.9 w/m²,021024,2024-10-02
10:24:00,56.4 °F,53.6 °F,90 %,East,1.4 mph,2.0 mph,29.62 in,0.00 in,0.01 in,1.0,139.3 w/m²,021024,2024-10-02
10:29:00,56.2 °F,52.9 °F,89 %,ESE,2.4 mph,3.2 mph,29.63 in,0.00 in,0.01 in,1.0,108.2 w/m²,021024,2024-10-02
10:34:00,56.8 °F,53.2 °F,88 %,SSE,0.9 mph,1.3 mph,29.63 in,0.00 in,0.01 in,1.0,102.8 w/m²,021024,2024-10-02
10:39:00,57.1 °F,53.4 °F,87 %,NE,1.6 mph,2.2 mph,29.63 in,0.00 in,0.01 in,1.0,110.6 w/m²,021024,2024-10-02
10:44:00,57.2 °F,53.2 °F,86 %,East,1.4 mph,1.8 mph,29.63 in,0.00 in,0.01 in,1.0,115.2 w/m²,021024,2024-10-02
10:49:00,57.5 °F,52.8 °F,84 %,SE,1.4 mph,1.8 mph,29.63 in,0.00 in,0.01 in,1.0,131.1 w/m²,021024,2024-10-02
10:54:00,58.0 °F,52.6 °F,82 %,SE,1.1 mph,1.4 mph,29.63 in,0.00 in,0.01 in,1.0,144.1 w/m²,021024,2024-10-02
10:59:00,58.7 °F,53.1 °F,82 %,SE,1.3 mph,1.9 mph,29.63 in,0.00 in,0.01 in,1.0,186.4 w/m²,021024,2024-10-02
11:04:00,58.8 °F,53.3 °F,82 %,ESE,1.7 mph,2.4 mph,29.63 in,0.00 in,0.01 in,2.0,224.1 w/m²,021024,2024-10-02
11:09:00,59.0 °F,53.2 °F,81 %,ESE,2.3 mph,3.0 mph,29.63 in,0.00 in,0.01 in,2.0,273.4 w/m²,021024,2024-10-02
11:14:00,59.1 °F,53.0 °F,80 %,ESE,2.2 mph,3.1 mph,29.64 in,0.00 in,0.01 in,2.0,231.5 w/m²,021024,2024-10-02
11:19:00,59.2 °F,52.9 °F,79 %,East,2.1 mph,2.8 mph,29.64 in,0.00 in,0.01 in,1.0,187.6 w/m²,021024,2024-10-02
11:24:00,59.3 °F,53.2 °F,80 %,ESE,1.5 mph,2.0 mph,29.64 in,0.00 in,0.01 in,1.0,163.6 w/m²,021024,2024-10-02
11:29:00,59.3 °F,52.7 °F,79 %,East,2.2 mph,3.1 mph,29.64 in,0.00 in,0.01 in,1.0,176.3 w/m²,021024,2024-10-02
11:34:00,60.0 °F,53.1 °F,78 %,ESE,2.0 mph,2.9 mph,29.64 in,0.00 in,0.01 in,1.0,190.5 w/m²,021024,2024-10-02
11:39:00,59.5 °F,52.5 °F,78 %,ESE,3.2 mph,4.2 mph,29.64 in,0.00 in,0.01 in,2.0,231.8 w/m²,021024,2024-10-02
11:44:00,59.4 °F,52.3 °F,77 %,ESE,2.4 mph,3.0 mph,29.64 in,0.00 in,0.01 in,2.0,300.1 w/m²,021024,2024-10-02
11:49:00,59.9 °F,52.6 °F,77 %,ESE,2.1 mph,2.9 mph,29.64 in,0.00 in,0.01 in,3.0,344.7 w/m²,021024,2024-10-02
11:54:00,60.2 °F,52.9 °F,77 %,East,2.5 mph,3.4 mph,29.64 in,0.00 in,0.01 in,3.0,361.2 w/m²,021024,2024-10-02
11:59:00,60.2 °F,52.8 °F,77 %,East,1.9 mph,2.7 mph,29.64 in,0.00 in,0.01 in,3.0,379.8 w/m²,021024,2024-10-02
12:04:00,60.3 °F,53.0 °F,77 %,East,2.6 mph,3.7 mph,29.64 in,0.00 in,0.01 in,3.0,403.9 w/m²,021024,2024-10-02
12:09:00,60.2 °F,52.6 °F,76 %,East,2.0 mph,2.7 mph,29.64 in,0.00 in,0.01 in,4.0,421.4 w/m²,021024,2024-10-02
12:14:00,60.6 °F,52.7 °F,75 %,ESE,3.0 mph,4.2 mph,29.64 in,0.00 in,0.01 in,4.0,460.8 w/m²,021024,2024-10-02
12:19:00,60.8 °F,53.0 °F,75 %,ESE,2.7 mph,3.6 mph,29.64 in,0.00 in,0.01 in,4.0,478.1 w/m²,021024,2024-10-02
12:24:00,61.3 °F,52.7 °F,73 %,East,2.5 mph,3.3 mph,29.64 in,0.00 in,0.01 in,4.0,488.7 w/m²,021024,2024-10-02
12:29:00,61.2 °F,52.9 °F,74 %,ENE,3.6 mph,4.7 mph,29.64 in,0.00 in,0.01 in,2.0,289.3 w/m²,021024,2024-10-02
12:34:00,60.6 °F,52.2 °F,74 %,ENE,2.5 mph,3.7 mph,29.65 in,0.00 in,0.01 in,5.0,548.2 w/m²,021024,2024-10-02
12:39:00,61.2 °F,52.5 °F,73 %,ENE,3.8 mph,5.1 mph,29.65 in,0.00 in,0.01 in,4.0,420.3 w/m²,021024,2024-10-02
12:44:00,60.8 °F,52.5 °F,74 %,ESE,1.6 mph,2.3 mph,29.65 in,0.00 in,0.01 in,3.0,314.7 w/m²,021024,2024-10-02
12:49:00,60.8 °F,52.0 °F,73 %,East,3.7 mph,5.0 mph,29.65 in,0.00 in,0.01 in,3.0,345.9 w/m²,021024,2024-10-02
12:54:00,60.7 °F,52.4 °F,74 %,East,3.8 mph,5.2 mph,29.65 in,0.00 in,0.01 in,3.0,341.2 w/m²,021024,2024-10-02
12:59:00,60.4 °F,52.1 °F,74 %,East,3.7 mph,4.7 mph,29.65 in,0.00 in,0.01 in,2.0,209.9 w/m²,021024,2024-10-02
13:04:00,60.3 °F,52.6 °F,75 %,ENE,2.5 mph,3.3 mph,29.65 in,0.00 in,0.01 in,2.0,265.8 w/m²,021024,2024-10-02
13:09:00,60.6 °F,52.6 °F,75 %,ENE,3.8 mph,4.9 mph,29.65 in,0.00 in,0.01 in,4.0,469.6 w/m²,021024,2024-10-02
13:14:00,60.7 °F,52.2 °F,74 %,ENE,4.5 mph,6.1 mph,29.66 in,0.00 in,0.01 in,2.0,302.3 w/m²,021024,2024-10-02
13:19:00,60.6 °F,52.2 °F,74 %,NE,3.3 mph,4.4 mph,29.66 in,0.00 in,0.01 in,5.0,613.3 w/m²,021024,2024-10-02
13:24:00,61.3 °F,52.9 °F,74 %,NE,4.4 mph,5.8 mph,29.65 in,0.00 in,0.01 in,5.0,513.5 w/m²,021024,2024-10-02
13:29:00,61.4 °F,53.3 °F,74 %,NE,4.0 mph,5.3 mph,29.65 in,0.00 in,0.01 in,4.0,416.5 w/m²,021024,2024-10-02
13:34:00,61.3 °F,53.1 °F,74 %,NE,3.6 mph,4.7 mph,29.65 in,0.00 in,0.01 in,2.0,307 w/m²,021024,2024-10-02
13:39:00,60.9 °F,53.2 °F,76 %,NNE,3.8 mph,4.9 mph,29.66 in,0.00 in,0.01 in,1.0,191.9 w/m²,021024,2024-10-02
13:44:00,60.5 °F,53.4 °F,77 %,NNE,4.8 mph,6.2 mph,29.65 in,0.00 in,0.01 in,1.0,178.8 w/m²,021024,2024-10-02
13:49:00,60.1 °F,53.3 °F,78 %,North,5.7 mph,6.8 mph,29.66 in,0.00 in,0.01 in,2.0,207.8 w/m²,021024,2024-10-02
13:54:00,59.9 °F,53.3 °F,79 %,North,5.2 mph,6.5 mph,29.66 in,0.00 in,0.01 in,1.0,205.2 w/m²,021024,2024-10-02
13:59:00,59.9 °F,53.5 °F,79 %,North,5.0 mph,6.6 mph,29.66 in,0.00 in,0.01 in,1.0,191.2 w/m²,021024,2024-10-02
14:04:00,59.8 °F,53.5 °F,79 %,North,4.4 mph,5.9 mph,29.66 in,0.00 in,0.01 in,1.0,183.7 w/m²,021024,2024-10-02
14:09:00,59.5 °F,53.2 °F,79 %,NNE,4.7 mph,6.1 mph,29.66 in,0.00 in,0.01 in,1.0,163.4 w/m²,021024,2024-10-02
14:14:00,59.5 °F,53.5 °F,81 %,North,5.7 mph,7.1 mph,29.67 in,0.00 in,0.01 in,1.0,151.5 w/m²,021024,2024-10-02
14:19:00,59.2 °F,53.5 °F,82 %,North,5.8 mph,7.0 mph,29.67 in,0.00 in,0.01 in,1.0,141 w/m²,021024,2024-10-02
14:24:00,59.0 °F,54.0 °F,83 %,North,5.8 mph,7.4 mph,29.66 in,0.00 in,0.01 in,1.0,124.4 w/m²,021024,2024-10-02
14:29:00,58.7 °F,54.2 °F,85 %,NNE,4.7 mph,5.9 mph,29.67 in,0.00 in,0.01 in,1.0,131.4 w/m²,021024,2024-10-02
14:34:00,58.7 °F,54.2 °F,85 %,NNE,4.1 mph,5.4 mph,29.67 in,0.00 in,0.01 in,1.0,161.3 w/m²,021024,2024-10-02
14:39:00,58.9 °F,54.4 °F,85 %,NE,4.3 mph,5.7 mph,29.67 in,0.00 in,0.01 in,1.0,170.9 w/m²,021024,2024-10-02
14:44:00,59.0 °F,54.4 °F,85 %,NE,4.8 mph,6.5 mph,29.66 in,0.00 in,0.01 in,2.0,207.6 w/m²,021024,2024-10-02
14:49:00,59.1 °F,54.5 °F,85 %,NNE,5.1 mph,6.6 mph,29.67 in,0.00 in,0.01 in,2.0,293.8 w/m²,021024,2024-10-02
14:54:00,58.9 °F,54.3 °F,85 %,NNE,5.4 mph,7.3 mph,29.67 in,0.00 in,0.01 in,1.0,169.6 w/m²,021024,2024-10-02
14:59:00,58.7 °F,54.1 °F,85 %,NNE,5.5 mph,7.2 mph,29.67 in,0.00 in,0.01 in,3.0,322.2 w/m²,021024,2024-10-02
15:04:00,58.8 °F,54.1 °F,84 %,NNE,5.7 mph,7.2 mph,29.67 in,0.00 in,0.01 in,2.0,285.4 w/m²,021024,2024-10-02
15:09:00,59.1 °F,54.2 °F,84 %,NNE,4.6 mph,6.0 mph,29.67 in,0.00 in,0.01 in,3.0,313.9 w/m²,021024,2024-10-02
15:14:00,59.3 °F,54.4 °F,84 %,North,5.1 mph,6.3 mph,29.68 in,0.00 in,0.01 in,2.0,261.3 w/m²,021024,2024-10-02
