Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,tab_name,Date
07:44:00,36.6 °F,36.0 °F,98 %,WNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,1.1 w/m²,041024,2024-10-04
07:49:00,36.5 °F,36.0 °F,98 %,WNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,1.9 w/m²,041024,2024-10-04
07:54:00,37.1 °F,36.5 °F,98 %,WNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,3.2 w/m²,041024,2024-10-04
07:59:00,37.9 °F,37.4 °F,98 %,WNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,4.9 w/m²,041024,2024-10-04
08:04:00,38.7 °F,38.2 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,6.8 w/m²,041024,2024-10-04
08:09:00,38.5 °F,37.9 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,8.9 w/m²,041024,2024-10-04
08:14:00,38.3 °F,37.8 °F,98 %,WNW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,11.2 w/m²,041024,2024-10-04
08:19:00,38.9 °F,38.3 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,13.6 w/m²,041024,2024-10-04
08:24:00,39.7 °F,39.1 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,16.1 w/m²,041024,2024-10-04
08:29:00,39.9 °F,39.4 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,18.2 w/m²,041024,2024-10-04
08:34:00,40.7 °F,40.1 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,20 w/m²,041024,2024-10-04
08:39:00,41.4 °F,40.9 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,22.5 w/m²,041024,2024-10-04
08:44:00,42.9 °F,42.3 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,25.8 w/m²,041024,2024-10-04
08:49:00,43.9 °F,43.3 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,28.8 w/m²,041024,2024-10-04
08:54:00,43.7 °F,43.2 °F,98 %,WNW,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,32 w/m²,041024,2024-10-04
08:59:00,44.3 °F,43.8 °F,98 %,WNW,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,35 w/m²,041024,2024-10-04
09:04:00,44.8 °F,44.2 °F,98 %,WNW,0.2 mph,0.3 mph,29.97 in,0.00 in,0.00 in,0.0,38.2 w/m²,041024,2024-10-04
09:09:00,44.5 °F,44.0 °F,98 %,WNW,0.1 mph,0.3 mph,29.96 in,0.00 in,0.00 in,0.0,41 w/m²,041024,2024-10-04
09:14:00,45.1 °F,44.6 °F,98 %,WNW,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,44 w/m²,041024,2024-10-04
09:19:00,45.8 °F,45.2 °F,98 %,WNW,0.0 mph,0.0 mph,29.96 in,0.00 in,0.00 in,0.0,47 w/m²,041024,2024-10-04
09:24:00,46.3 °F,45.8 °F,98 %,WNW,0.0 mph,0.0 mph,29.97 in,0.00 in,0.00 in,0.0,50.3 w/m²,041024,2024-10-04
09:29:00,47.1 °F,46.6 °F,98 %,WNW,0.0 mph,0.1 mph,29.97 in,0.00 in,0.00 in,0.0,55 w/m²,041024,2024-10-04
09:34:00,47.6 °F,47.0 °F,98 %,WNW,0.3 mph,0.6 mph,29.97 in,0.00 in,0.00 in,0.0,57.7 w/m²,041024,2024-10-04
09:39:00,48.1 °F,47.6 °F,98 %,NW,0.4 mph,0.6 mph,29.97 in,0.00 in,0.00 in,0.0,59.6 w/m²,041024,2024-10-04
09:44:00,48.8 °F,48.3 °F,98 %,NNW,0.4 mph,0.7 mph,29.97 in,0.00 in,0.00 in,0.0,63.1 w/m²,041024,2024-10-04
09:49:00,49.2 °F,48.5 °F,97 %,NW,0.7 mph,1.4 mph,29.97 in,0.00 in,0.00 in,0.0,67.6 w/m²,041024,2024-10-04
09:54:00,49.4 °F,48.7 °F,97 %,NNW,1.0 mph,1.6 mph,29.97 in,0.00 in,0.00 in,0.0,72.4 w/m²,041024,2024-10-04
09:59:00,49.7 °F,49.0 °F,97 %,NW,0.5 mph,1.1 mph,29.97 in,0.00 in,0.00 in,0.0,77 w/m²,041024,2024-10-04
10:04:00,50.6 °F,49.8 °F,97 %,NW,0.2 mph,0.5 mph,29.97 in,0.00 in,0.00 in,0.0,82.7 w/m²,041024,2024-10-04
10:09:00,51.2 °F,50.3 °F,96 %,NNW,0.7 mph,1.0 mph,29.98 in,0.00 in,0.00 in,0.0,87.5 w/m²,041024,2024-10-04
10:14:00,51.2 °F,50.1 °F,96 %,NNW,0.6 mph,1.1 mph,29.98 in,0.00 in,0.00 in,0.0,94.6 w/m²,041024,2024-10-04
10:19:00,51.6 °F,49.8 °F,94 %,NNW,0.9 mph,1.3 mph,29.98 in,0.00 in,0.00 in,0.0,102.1 w/m²,041024,2024-10-04
10:24:00,51.7 °F,49.7 °F,92 %,NNW,1.1 mph,1.7 mph,29.98 in,0.00 in,0.00 in,1.0,108.7 w/m²,041024,2024-10-04
10:29:00,52.1 °F,49.5 °F,91 %,NNW,1.2 mph,1.8 mph,29.98 in,0.00 in,0.00 in,1.0,116.7 w/m²,041024,2024-10-04
10:34:00,52.5 °F,49.1 °F,89 %,NNW,1.4 mph,1.8 mph,29.97 in,0.00 in,0.00 in,1.0,127.7 w/m²,041024,2024-10-04
10:39:00,53.2 °F,49.2 °F,86 %,NNW,1.4 mph,2.0 mph,29.98 in,0.00 in,0.00 in,1.0,139.7 w/m²,041024,2024-10-04
10:44:00,53.4 °F,49.2 °F,85 %,NNW,1.4 mph,1.8 mph,29.97 in,0.00 in,0.00 in,1.0,153.4 w/m²,041024,2024-10-04
10:49:00,53.4 °F,48.8 °F,84 %,NNW,1.6 mph,2.2 mph,29.98 in,0.00 in,0.00 in,1.0,167.8 w/m²,041024,2024-10-04
10:54:00,54.0 °F,48.8 °F,83 %,,1.6 mph,2.1 mph,29.98 in,0.00 in,0.00 in,1.0,187.3 w/m²,041024,2024-10-04
10:59:00,54.1 °F,48.6 °F,82 %,,1.4 mph,2.2 mph,29.98 in,0.00 in,0.00 in,2.0,211.2 w/m²,041024,2024-10-04
11:04:00,54.5 °F,48.8 °F,81 %,NNW,1.2 mph,1.7 mph,29.97 in,0.00 in,0.00 in,2.0,236.5 w/m²,041024,2024-10-04
11:09:00,55.0 °F,49.1 °F,80 %,,1.9 mph,2.4 mph,29.97 in,0.00 in,0.00 in,2.0,254.5 w/m²,041024,2024-10-04
11:14:00,54.6 °F,48.5 °F,80 %,,1.6 mph,2.1 mph,29.98 in,0.00 in,0.00 in,2.0,292.1 w/m²,041024,2024-10-04
11:19:00,55.1 °F,49.0 °F,80 %,NNW,1.3 mph,1.8 mph,29.97 in,0.00 in,0.00 in,2.0,302.7 w/m²,041024,2024-10-04
11:24:00,55.5 °F,48.8 °F,78 %,NNW,2.0 mph,2.7 mph,29.98 in,0.00 in,0.00 in,2.0,304 w/m²,041024,2024-10-04
11:29:00,55.5 °F,48.2 °F,76 %,NW,1.7 mph,2.4 mph,29.97 in,0.00 in,0.00 in,3.0,314.2 w/m²,041024,2024-10-04
11:34:00,55.8 °F,48.6 °F,77 %,,1.5 mph,2.0 mph,29.97 in,0.00 in,0.00 in,3.0,322.8 w/m²,041024,2024-10-04
11:39:00,56.2 °F,48.7 °F,76 %,NNW,1.8 mph,2.3 mph,29.97 in,0.00 in,0.00 in,3.0,328.5 w/m²,041024,2024-10-04
11:44:00,56.7 °F,48.8 °F,75 %,NNW,1.4 mph,2.0 mph,29.97 in,0.00 in,0.00 in,3.0,335.4 w/m²,041024,2024-10-04
11:49:00,56.7 °F,48.2 °F,73 %,NNW,2.0 mph,2.7 mph,29.97 in,0.00 in,0.00 in,3.0,340.7 w/m²,041024,2024-10-04
11:54:00,56.7 °F,48.0 °F,73 %,WNW,2.4 mph,3.4 mph,29.97 in,0.00 in,0.00 in,3.0,345.5 w/m²,041024,2024-10-04
11:59:00,56.7 °F,48.3 °F,73 %,North,2.3 mph,3.1 mph,29.97 in,0.00 in,0.00 in,3.0,353.2 w/m²,041024,2024-10-04
12:04:00,56.8 °F,48.2 °F,73 %,NW,1.5 mph,2.2 mph,29.97 in,0.00 in,0.00 in,3.0,353.5 w/m²,041024,2024-10-04
12:09:00,56.7 °F,48.0 °F,73 %,North,2.0 mph,2.8 mph,29.97 in,0.00 in,0.00 in,3.0,357 w/m²,041024,2024-10-04
12:14:00,57.0 °F,47.6 °F,71 %,North,2.9 mph,3.8 mph,29.97 in,0.00 in,0.00 in,3.0,355.6 w/m²,041024,2024-10-04
12:19:00,56.8 °F,47.2 °F,70 %,North,2.3 mph,2.9 mph,29.97 in,0.00 in,0.00 in,3.0,367.6 w/m²,041024,2024-10-04
12:24:00,57.0 °F,46.5 °F,68 %,West,2.4 mph,3.4 mph,29.97 in,0.00 in,0.00 in,3.0,371.1 w/m²,041024,2024-10-04
12:29:00,57.3 °F,46.4 °F,67 %,NNW,1.9 mph,3.0 mph,29.97 in,0.00 in,0.00 in,3.0,384.2 w/m²,041024,2024-10-04
12:34:00,57.5 °F,46.8 °F,68 %,NNW,1.7 mph,2.4 mph,29.97 in,0.00 in,0.00 in,3.0,386.5 w/m²,041024,2024-10-04
12:39:00,57.8 °F,47.0 °F,67 %,NNE,2.6 mph,3.6 mph,29.97 in,0.00 in,0.00 in,3.0,378.5 w/m²,041024,2024-10-04
12:44:00,57.5 °F,46.9 °F,68 %,NNE,2.2 mph,3.0 mph,29.96 in,0.00 in,0.00 in,3.0,382.6 w/m²,041024,2024-10-04
12:49:00,56.8 °F,46.1 °F,67 %,North,1.5 mph,2.2 mph,29.96 in,0.00 in,0.00 in,3.0,393 w/m²,041024,2024-10-04
12:54:00,57.0 °F,45.6 °F,66 %,North,2.5 mph,3.4 mph,29.96 in,0.00 in,0.00 in,3.0,409.3 w/m²,041024,2024-10-04
12:59:00,58.1 °F,46.8 °F,66 %,NNE,2.8 mph,3.7 mph,29.96 in,0.00 in,0.00 in,4.0,428.3 w/m²,041024,2024-10-04
13:04:00,57.6 °F,45.6 °F,64 %,NNE,2.5 mph,3.3 mph,29.96 in,0.00 in,0.00 in,2.0,297.4 w/m²,041024,2024-10-04
13:09:00,56.9 °F,46.1 °F,67 %,North,2.7 mph,3.3 mph,29.96 in,0.00 in,0.00 in,4.0,436.5 w/m²,041024,2024-10-04
13:14:00,57.6 °F,46.5 °F,66 %,North,2.5 mph,3.2 mph,29.96 in,0.00 in,0.00 in,4.0,433.8 w/m²,041024,2024-10-04
13:19:00,58.3 °F,46.6 °F,65 %,NNW,1.2 mph,1.6 mph,29.95 in,0.00 in,0.00 in,4.0,453.2 w/m²,041024,2024-10-04
13:24:00,59.0 °F,47.5 °F,66 %,North,2.8 mph,4.0 mph,29.96 in,0.00 in,0.00 in,4.0,454.5 w/m²,041024,2024-10-04
13:29:00,58.1 °F,46.8 °F,66 %,North,2.3 mph,3.4 mph,29.95 in,0.00 in,0.00 in,4.0,431.1 w/m²,041024,2024-10-04
13:34:00,58.6 °F,46.7 °F,65 %,,1.8 mph,2.4 mph,29.95 in,0.00 in,0.00 in,4.0,440.9 w/m²,041024,2024-10-04
13:39:00,59.0 °F,47.1 °F,65 %,NNE,3.3 mph,4.3 mph,29.95 in,0.00 in,0.00 in,4.0,438.5 w/m²,041024,2024-10-04
13:44:00,59.0 °F,46.8 °F,64 %,NE,2.2 mph,2.8 mph,29.95 in,0.00 in,0.00 in,4.0,422.6 w/m²,041024,2024-10-04
13:49:00,59.1 °F,46.3 °F,62 %,NE,2.1 mph,3.0 mph,29.95 in,0.00 in,0.00 in,4.0,417.2 w/m²,041024,2024-10-04
13:54:00,59.6 °F,46.4 °F,62 %,SSE,1.6 mph,2.4 mph,29.94 in,0.00 in,0.00 in,3.0,397.2 w/m²,041024,2024-10-04
13:59:00,60.6 °F,46.7 °F,60 %,South,2.3 mph,3.3 mph,29.94 in,0.00 in,0.00 in,3.0,396.3 w/m²,041024,2024-10-04
14:04:00,60.3 °F,46.8 °F,61 %,SSE,1.9 mph,2.8 mph,29.94 in,0.00 in,0.00 in,3.0,407 w/m²,041024,2024-10-04
14:09:00,60.7 °F,46.6 °F,60 %,South,0.8 mph,1.1 mph,29.94 in,0.00 in,0.00 in,3.0,403.3 w/m²,041024,2024-10-04
14:14:00,60.1 °F,46.6 °F,61 %,South,1.5 mph,2.0 mph,29.94 in,0.00 in,0.00 in,3.0,396.7 w/m²,041024,2024-10-04
14:19:00,59.9 °F,46.0 °F,60 %,SSW,0.7 mph,1.0 mph,29.94 in,0.00 in,0.00 in,4.0,422.8 w/m²,041024,2024-10-04
14:24:00,61.4 °F,46.1 °F,57 %,SSW,0.8 mph,1.1 mph,29.94 in,0.00 in,0.00 in,3.0,407.9 w/m²,041024,2024-10-04
14:29:00,60.6 °F,46.0 °F,59 %,SE,1.5 mph,2.1 mph,29.94 in,0.00 in,0.00 in,1.0,126.4 w/m²,041024,2024-10-04
14:34:00,58.7 °F,45.8 °F,62 %,ESE,1.8 mph,2.4 mph,29.94 in,0.00 in,0.00 in,3.0,368 w/m²,041024,2024-10-04
14:39:00,58.2 °F,45.9 °F,64 %,SSE,1.2 mph,1.8 mph,29.94 in,0.00 in,0.00 in,3.0,374 w/m²,041024,2024-10-04
14:44:00,59.4 °F,45.1 °F,59 %,SSW,1.0 mph,1.5 mph,29.94 in,0.00 in,0.00 in,3.0,370.2 w/m²,041024,2024-10-04
14:49:00,61.0 °F,45.0 °F,56 %,SSW,1.0 mph,1.5 mph,29.94 in,0.00 in,0.00 in,3.0,359.2 w/m²,041024,2024-10-04
14:54:00,60.9 °F,46.1 °F,58 %,SSE,1.3 mph,1.8 mph,29.94 in,0.00 in,0.00 in,3.0,348 w/m²,041024,2024-10-04
14:59:00,60.7 °F,46.3 °F,59 %,SE,1.9 mph,2.9 mph,29.94 in,0.00 in,0.00 in,3.0,332.3 w/m²,041024,2024-10-04
15:04:00,60.3 °F,45.7 °F,59 %,SSE,0.8 mph,1.3 mph,29.93 in,0.00 in,0.00 in,3.0,333 w/m²,041024,2024-10-04
15:09:00,61.1 °F,45.6 °F,57 %,SSW,1.0 mph,1.6 mph,29.93 in,0.00 in,0.00 in,3.0,344.3 w/m²,041024,2024-10-04
15:14:00,61.2 °F,46.0 °F,57 %,WSW,0.4 mph,0.8 mph,29.93 in,0.00 in,0.00 in,3.0,344.9 w/m²,041024,2024-10-04
15:19:00,61.4 °F,46.1 °F,57 %,NE,2.4 mph,3.3 mph,29.93 in,0.00 in,0.00 in,3.0,353.5 w/m²,041024,2024-10-04
15:24:00,60.1 °F,46.0 °F,60 %,ENE,2.4 mph,3.4 mph,29.93 in,0.00 in,0.00 in,3.0,360.8 w/m²,041024,2024-10-04
15:29:00,60.2 °F,46.8 °F,61 %,NE,2.8 mph,3.7 mph,29.93 in,0.00 in,0.00 in,3.0,341.1 w/m²,041024,2024-10-04
15:34:00,59.3 °F,45.6 °F,60 %,East,2.2 mph,2.7 mph,29.93 in,0.00 in,0.00 in,2.0,284.1 w/m²,041024,2024-10-04
15:39:00,58.4 °F,45.4 °F,62 %,ENE,1.9 mph,2.6 mph,29.94 in,0.00 in,0.00 in,0.0,79.1 w/m²,041024,2024-10-04
15:44:00,57.7 °F,45.3 °F,63 %,SSE,0.2 mph,0.6 mph,29.93 in,0.00 in,0.00 in,0.0,80.3 w/m²,041024,2024-10-04
15:49:00,57.7 °F,45.0 °F,62 %,SSE,0.5 mph,0.8 mph,29.93 in,0.00 in,0.00 in,2.0,259.6 w/m²,041024,2024-10-04
15:54:00,59.1 °F,46.3 °F,63 %,SSE,0.9 mph,1.1 mph,29.93 in,0.00 in,0.00 in,2.0,267 w/m²,041024,2024-10-04
15:59:00,59.0 °F,46.4 °F,63 %,South,0.2 mph,0.3 mph,29.93 in,0.00 in,0.00 in,1.0,143.7 w/m²,041024,2024-10-04
16:04:00,59.5 °F,46.2 °F,62 %,SSW,0.0 mph,0.2 mph,29.93 in,0.00 in,0.00 in,2.0,273.2 w/m²,041024,2024-10-04
16:09:00,60.5 °F,45.7 °F,58 %,NNW,1.4 mph,1.9 mph,29.92 in,0.00 in,0.00 in,2.0,252.1 w/m²,041024,2024-10-04
16:14:00,60.1 °F,46.2 °F,60 %,ENE,3.0 mph,4.1 mph,29.92 in,0.00 in,0.00 in,2.0,247.7 w/m²,041024,2024-10-04
16:19:00,60.1 °F,45.4 °F,58 %,SE,0.9 mph,1.2 mph,29.93 in,0.00 in,0.00 in,2.0,236.9 w/m²,041024,2024-10-04
16:24:00,61.8 °F,45.6 °F,55 %,SSW,1.0 mph,1.6 mph,29.92 in,0.00 in,0.00 in,2.0,224.4 w/m²,041024,2024-10-04
16:29:00,61.1 °F,46.4 °F,58 %,WSW,0.9 mph,1.3 mph,29.92 in,0.00 in,0.00 in,2.0,221.8 w/m²,041024,2024-10-04
16:34:00,61.2 °F,47.1 °F,60 %,SE,1.6 mph,2.4 mph,29.92 in,0.00 in,0.00 in,2.0,216.8 w/m²,041024,2024-10-04
16:39:00,60.8 °F,46.0 °F,58 %,SE,1.4 mph,1.9 mph,29.92 in,0.00 in,0.00 in,2.0,219.1 w/m²,041024,2024-10-04
16:44:00,61.0 °F,46.4 °F,59 %,ESE,0.7 mph,1.0 mph,29.92 in,0.00 in,0.00 in,2.0,220.6 w/m²,041024,2024-10-04
16:49:00,61.1 °F,45.6 °F,57 %,South,1.0 mph,1.6 mph,29.92 in,0.00 in,0.00 in,2.0,212.1 w/m²,041024,2024-10-04
16:54:00,61.3 °F,46.3 °F,58 %,WNW,2.3 mph,3.2 mph,29.92 in,0.00 in,0.00 in,1.0,179.6 w/m²,041024,2024-10-04
16:59:00,59.9 °F,46.0 °F,60 %,East,2.3 mph,3.3 mph,29.92 in,0.00 in,0.00 in,1.0,155.4 w/m²,041024,2024-10-04
17:04:00,59.4 °F,45.9 °F,61 %,ENE,2.1 mph,2.9 mph,29.92 in,0.00 in,0.00 in,1.0,122 w/m²,041024,2024-10-04
17:09:00,59.0 °F,45.6 °F,61 %,East,2.2 mph,3.0 mph,29.92 in,0.00 in,0.00 in,0.0,97 w/m²,041024,2024-10-04
17:14:00,58.6 °F,45.6 °F,62 %,East,1.8 mph,2.7 mph,29.92 in,0.00 in,0.00 in,0.0,77.1 w/m²,041024,2024-10-04
17:19:00,57.7 °F,45.3 °F,63 %,ESE,1.6 mph,2.2 mph,29.92 in,0.00 in,0.00 in,0.0,67.2 w/m²,041024,2024-10-04
17:24:00,57.7 °F,45.2 °F,63 %,SSE,0.8 mph,1.4 mph,29.92 in,0.00 in,0.00 in,0.0,64.9 w/m²,041024,2024-10-04
17:29:00,57.6 °F,44.7 °F,62 %,ESE,0.7 mph,1.1 mph,29.92 in,0.00 in,0.00 in,0.0,65.2 w/m²,041024,2024-10-04
17:34:00,57.8 °F,45.1 °F,62 %,South,0.7 mph,1.0 mph,29.92 in,0.00 in,0.00 in,0.0,48.8 w/m²,041024,2024-10-04
17:39:00,57.5 °F,44.4 °F,62 %,SSW,0.1 mph,0.2 mph,29.93 in,0.00 in,0.00 in,0.0,51.8 w/m²,041024,2024-10-04
17:44:00,57.8 °F,44.7 °F,62 %,SSW,0.2 mph,0.5 mph,29.92 in,0.00 in,0.00 in,0.0,77.3 w/m²,041024,2024-10-04
17:49:00,60.1 °F,46.2 °F,60 %,SSW,0.1 mph,0.3 mph,29.92 in,0.00 in,0.00 in,0.0,78.6 w/m²,041024,2024-10-04
17:54:00,60.6 °F,45.8 °F,58 %,SSW,0.7 mph,1.1 mph,29.92 in,0.00 in,0.00 in,0.0,71.6 w/m²,041024,2024-10-04
17:59:00,59.9 °F,45.9 °F,60 %,South,0.6 mph,0.9 mph,29.92 in,0.00 in,0.00 in,0.0,62.8 w/m²,041024,2024-10-04
18:04:00,58.8 °F,44.8 °F,60 %,ESE,2.1 mph,3.0 mph,29.92 in,0.00 in,0.00 in,0.0,52.5 w/m²,041024,2024-10-04
18:09:00,58.4 °F,44.7 °F,60 %,ESE,1.8 mph,2.8 mph,29.93 in,0.00 in,0.00 in,0.0,48.9 w/m²,041024,2024-10-04
18:14:00,57.9 °F,44.8 °F,62 %,SE,1.2 mph,1.8 mph,29.92 in,0.00 in,0.00 in,0.0,43.8 w/m²,041024,2024-10-04
18:19:00,57.8 °F,44.7 °F,61 %,SE,1.0 mph,1.4 mph,29.93 in,0.00 in,0.00 in,0.0,39.7 w/m²,041024,2024-10-04
18:24:00,57.7 °F,44.8 °F,62 %,SSE,0.6 mph,1.0 mph,29.93 in,0.00 in,0.00 in,0.0,35.9 w/m²,041024,2024-10-04
18:29:00,57.6 °F,45.0 °F,63 %,SSE,0.7 mph,1.2 mph,29.92 in,0.00 in,0.00 in,0.0,32.9 w/m²,041024,2024-10-04
18:34:00,57.5 °F,45.0 °F,63 %,South,0.7 mph,0.8 mph,29.93 in,0.00 in,0.00 in,0.0,29.9 w/m²,041024,2024-10-04
18:39:00,57.4 °F,45.2 °F,64 %,SSW,0.4 mph,0.7 mph,29.92 in,0.00 in,0.00 in,0.0,26.6 w/m²,041024,2024-10-04
18:44:00,57.2 °F,45.4 °F,65 %,SSW,0.1 mph,0.2 mph,29.93 in,0.00 in,0.00 in,0.0,23.3 w/m²,041024,2024-10-04
18:49:00,56.8 °F,45.2 °F,65 %,South,0.1 mph,0.3 mph,29.93 in,0.00 in,0.00 in,0.0,19.8 w/m²,041024,2024-10-04
18:54:00,56.2 °F,45.3 °F,67 %,SSW,0.0 mph,0.0 mph,29.93 in,0.00 in,0.00 in,0.0,16.2 w/m²,041024,2024-10-04
18:59:00,55.4 °F,45.2 °F,68 %,SSW,0.0 mph,0.0 mph,29.93 in,0.00 in,0.00 in,0.0,13.3 w/m²,041024,2024-10-04
19:04:00,54.6 °F,44.7 °F,69 %,SSW,0.0 mph,0.0 mph,29.93 in,0.00 in,0.00 in,0.0,9.8 w/m²,041024,2024-10-04
19:09:00,54.0 °F,44.7 °F,71 %,SSW,0.0 mph,0.0 mph,29.93 in,0.00 in,0.00 in,0.0,6.9 w/m²,041024,2024-10-04
19:14:00,53.2 °F,44.5 °F,72 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,4.9 w/m²,041024,2024-10-04
19:19:00,52.5 °F,44.8 °F,75 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,3.2 w/m²,041024,2024-10-04
19:24:00,51.9 °F,45.0 °F,77 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,2 w/m²,041024,2024-10-04
19:29:00,51.4 °F,45.0 °F,79 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,1.2 w/m²,041024,2024-10-04
19:34:00,50.8 °F,44.6 °F,79 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0.6 w/m²,041024,2024-10-04
19:39:00,50.1 °F,44.4 °F,81 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0.3 w/m²,041024,2024-10-04
19:44:00,49.6 °F,44.5 °F,83 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0.1 w/m²,041024,2024-10-04
19:49:00,49.1 °F,44.4 °F,84 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
19:54:00,48.7 °F,44.5 °F,85 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
19:59:00,48.8 °F,45.0 °F,86 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:04:00,48.5 °F,44.8 °F,87 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:09:00,47.7 °F,44.3 °F,88 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:14:00,47.5 °F,44.1 °F,88 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:19:00,47.3 °F,44.2 °F,89 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:24:00,47.0 °F,44.2 °F,90 %,SSW,0.0 mph,0.0 mph,29.94 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:29:00,46.4 °F,43.7 °F,90 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:34:00,46.1 °F,43.6 °F,91 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
20:39:00,46.0 °F,43.6 °F,91 %,SSW,0.0 mph,0.0 mph,29.95 in,0.00 in,0.00 in,0.0,0 w/m²,041024,2024-10-04
